row_type,Name,Identifier,Description,Start Date,Target Date,Network,Cycle View,Module View,Issue Views View,Page View,Intake View,Is Time Tracking Enabled,Is Issue Type Enabled,Guest View All Features,Epic Enabled,State Templates,Label Templates,Task Custom Properties,Epic Custom Properties,Additional Work Item Types,External Key,Description Html,State,Priority,Is Draft,Parent External Key,Issue Type,Labels,Assignee Emails,Custom Properties
work_item,Dojenie — kontrola aparatury #129,,,,,,,,,,,,,,,,,,,,GOSP-129,<p>Zadanie gospodarstwa: Dojenie — kontrola aparatury. Sektor B2. Numer wewnętrzny GR-2026-0129.</p>,Oczekuje,none,False,EPIK-ZBIORY,,"[""Obora""]","[""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""B2"", ""Godziny pracy"": 10, ""Pogoda OK"": true}"
work_item,Szczepienie stada #130,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-130,<p>Zadanie gospodarstwa: Szczepienie stada. Sektor C1. Numer wewnętrzny GR-2026-0130.</p>,Zakończone,urgent,False,EPIK-OBORA,,"[""Obora""]",[],"{""Pole / sektor"": ""C1"", ""Godziny pracy"": 11, ""Pogoda OK"": false}"
work_item,Załadunek kiszonki #131,,,,,,,,,,,,,,,,,,,,GOSP-131,<p>Zadanie gospodarstwa: Załadunek kiszonki. Sektor Łąka N. Numer wewnętrzny GR-2026-0131.</p>,Anulowane,high,False,EPIK-MASZYNY,,"[""Pasze""]",[],"{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 12, ""Pogoda OK"": true}"
work_item,Inwentaryzacja magazynu pasz #132,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-132,<p>Zadanie gospodarstwa: Inwentaryzacja magazynu pasz. Sektor Obora. Numer wewnętrzny GR-2026-0132.</p>,Do zrobienia,medium,False,EPIK-PASZE,Awaria,"[""Pasze""]","[""obora@example.com""]","{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 1, ""Pogoda OK"": false, ""Wpływ na produkcję"": ""Niski""}"
work_item,Kalibracja siewnika #133,,,,,,,,,,,,,,,,,,,,GOSP-133,<p>Zadanie gospodarstwa: Kalibracja siewnika. Sektor A1. Numer wewnętrzny GR-2026-0133.</p>,Zaplanowane,low,False,EPIK-SIEW,,"[""Maszyny"", ""Pilne""]",[],"{""Pole / sektor"": ""A1"", ""Godziny pracy"": 2, ""Pogoda OK"": true}"
work_item,Odchwaszczanie międzyrzędzi #134,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-134,<p>Zadanie gospodarstwa: Odchwaszczanie międzyrzędzi. Sektor A2. Numer wewnętrzny GR-2026-0134.</p>,W toku,none,False,EPIK-NAWOZ,,"[""Pola""]",[],"{""Pole / sektor"": ""A2"", ""Godziny pracy"": 3, ""Pogoda OK"": false}"
work_item,Transport obornika #135,,,,,,,,,,,,,,,,,,,,GOSP-135,<p>Zadanie gospodarstwa: Transport obornika. Sektor B1. Numer wewnętrzny GR-2026-0135.</p>,Oczekuje,urgent,False,EPIK-ZBIORY,,"[""Nawozy""]","[""agronom@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""B1"", ""Godziny pracy"": 4, ""Pogoda OK"": true}"
work_item,Orka pola #136,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-136,<p>Zadanie gospodarstwa: Orka pola. Sektor B2. Numer wewnętrzny GR-2026-0136.</p>,Zakończone,high,False,EPIK-OBORA,,"[""Pola""]",[],"{""Pole / sektor"": ""B2"", ""Godziny pracy"": 5, ""Pogoda OK"": false}"
work_item,Siew pszenicy #137,,,,,,,,,,,,,,,,,,,,GOSP-137,<p>Zadanie gospodarstwa: Siew pszenicy. Sektor C1. Numer wewnętrzny GR-2026-0137.</p>,Anulowane,medium,False,EPIK-MASZYNY,,"[""Pola""]",[],"{""Pole / sektor"": ""C1"", ""Godziny pracy"": 6, ""Pogoda OK"": true}"
work_item,Oprysk fungicydem #138,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-138,<p>Zadanie gospodarstwa: Oprysk fungicydem. Sektor Łąka N. Numer wewnętrzny GR-2026-0138.</p>,Do zrobienia,low,False,EPIK-PASZE,,"[""Pola""]","[""pola@example.com""]","{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 7, ""Pogoda OK"": false}"
work_item,Rozsiew nawozu #139,,,,,,,,,,,,,,,,,,,,GOSP-139,<p>Zadanie gospodarstwa: Rozsiew nawozu. Sektor Obora. Numer wewnętrzny GR-2026-0139.</p>,Zaplanowane,none,False,EPIK-SIEW,,"[""Nawozy""]",[],"{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 8, ""Pogoda OK"": true}"
work_item,Koszenie łąki #140,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-140,<p>Zadanie gospodarstwa: Koszenie łąki. Sektor A1. Numer wewnętrzny GR-2026-0140.</p>,W toku,urgent,False,EPIK-NAWOZ,,"[""Pola"", ""Pilne""]",[],"{""Pole / sektor"": ""A1"", ""Godziny pracy"": 9, ""Pogoda OK"": false}"
work_item,Przegląd ciągnika #141,,,,,,,,,,,,,,,,,,,,GOSP-141,<p>Zadanie gospodarstwa: Przegląd ciągnika. Sektor A2. Numer wewnętrzny GR-2026-0141.</p>,Oczekuje,high,False,EPIK-ZBIORY,,"[""Maszyny""]","[""maszyny@example.com""]","{""Pole / sektor"": ""A2"", ""Godziny pracy"": 10, ""Pogoda OK"": true}"
work_item,Wymiana oleju w kombajnie #142,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-142,<p>Zadanie gospodarstwa: Wymiana oleju w kombajnie. Sektor B1. Numer wewnętrzny GR-2026-0142.</p>,Zakończone,medium,False,EPIK-OBORA,,"[""Maszyny""]",[],"{""Pole / sektor"": ""B1"", ""Godziny pracy"": 11, ""Pogoda OK"": false}"
work_item,Awaria prasy belującej #143,,,,,,,,,,,,,,,,,,,,GOSP-143,<p>Zadanie gospodarstwa: Awaria prasy belującej. Sektor B2. Numer wewnętrzny GR-2026-0143.</p>,Anulowane,low,False,EPIK-MASZYNY,Awaria,"[""Maszyny""]",[],"{""Pole / sektor"": ""B2"", ""Godziny pracy"": 12, ""Pogoda OK"": true, ""Wpływ na produkcję"": ""Wysoki""}"
work_item,Dojenie — kontrola aparatury #144,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-144,<p>Zadanie gospodarstwa: Dojenie — kontrola aparatury. Sektor C1. Numer wewnętrzny GR-2026-0144.</p>,Do zrobienia,none,False,EPIK-PASZE,,"[""Obora""]","[""nieistniejacy.rolnik@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""C1"", ""Godziny pracy"": 1, ""Pogoda OK"": false}"
work_item,Szczepienie stada #145,,,,,,,,,,,,,,,,,,,,GOSP-145,<p>Zadanie gospodarstwa: Szczepienie stada. Sektor Łąka N. Numer wewnętrzny GR-2026-0145.</p>,Zaplanowane,urgent,False,EPIK-SIEW,,"[""Obora""]",[],"{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 2, ""Pogoda OK"": true}"
work_item,Załadunek kiszonki #146,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-146,<p>Zadanie gospodarstwa: Załadunek kiszonki. Sektor Obora. Numer wewnętrzny GR-2026-0146.</p>,W toku,high,False,EPIK-NAWOZ,,"[""Pasze""]",[],"{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 3, ""Pogoda OK"": false}"
work_item,Inwentaryzacja magazynu pasz #147,,,,,,,,,,,,,,,,,,,,GOSP-147,<p>Zadanie gospodarstwa: Inwentaryzacja magazynu pasz. Sektor A1. Numer wewnętrzny GR-2026-0147.</p>,Oczekuje,medium,False,EPIK-ZBIORY,,"[""Pasze"", ""Pilne""]","[""obora@example.com""]","{""Pole / sektor"": ""A1"", ""Godziny pracy"": 4, ""Pogoda OK"": true}"
work_item,Kalibracja siewnika #148,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-148,<p>Zadanie gospodarstwa: Kalibracja siewnika. Sektor A2. Numer wewnętrzny GR-2026-0148.</p>,Zakończone,low,False,EPIK-OBORA,,"[""Maszyny""]",[],"{""Pole / sektor"": ""A2"", ""Godziny pracy"": 5, ""Pogoda OK"": false}"
work_item,Odchwaszczanie międzyrzędzi #149,,,,,,,,,,,,,,,,,,,,GOSP-149,<p>Zadanie gospodarstwa: Odchwaszczanie międzyrzędzi. Sektor B1. Numer wewnętrzny GR-2026-0149.</p>,Anulowane,none,False,EPIK-MASZYNY,,"[""Pola""]",[],"{""Pole / sektor"": ""B1"", ""Godziny pracy"": 6, ""Pogoda OK"": true}"
work_item,Transport obornika #150,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-150,<p>Zadanie gospodarstwa: Transport obornika. Sektor B2. Numer wewnętrzny GR-2026-0150.</p>,Do zrobienia,urgent,False,EPIK-PASZE,,"[""Nawozy""]","[""agronom@example.com""]","{""Pole / sektor"": ""B2"", ""Godziny pracy"": 7, ""Pogoda OK"": false}"
work_item,Orka pola #151,,,,,,,,,,,,,,,,,,,,GOSP-151,<p>Zadanie gospodarstwa: Orka pola. Sektor C1. Numer wewnętrzny GR-2026-0151.</p>,Zaplanowane,high,False,EPIK-SIEW,,"[""Pola""]",[],"{""Pole / sektor"": ""C1"", ""Godziny pracy"": 8, ""Pogoda OK"": true}"
work_item,Siew pszenicy #152,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-152,<p>Zadanie gospodarstwa: Siew pszenicy. Sektor Łąka N. Numer wewnętrzny GR-2026-0152.</p>,W toku,medium,False,EPIK-NAWOZ,,"[""Pola""]",[],"{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 9, ""Pogoda OK"": false}"
work_item,Oprysk fungicydem #153,,,,,,,,,,,,,,,,,,,,GOSP-153,<p>Zadanie gospodarstwa: Oprysk fungicydem. Sektor Obora. Numer wewnętrzny GR-2026-0153.</p>,Oczekuje,low,False,EPIK-ZBIORY,,"[""Pola""]","[""pola@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 10, ""Pogoda OK"": true}"
work_item,Rozsiew nawozu #154,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-154,<p>Zadanie gospodarstwa: Rozsiew nawozu. Sektor A1. Numer wewnętrzny GR-2026-0154.</p>,Zakończone,none,False,EPIK-OBORA,Awaria,"[""Nawozy"", ""Pilne""]",[],"{""Pole / sektor"": ""A1"", ""Godziny pracy"": 11, ""Pogoda OK"": false, ""Wpływ na produkcję"": ""Średni""}"
work_item,Koszenie łąki #155,,,,,,,,,,,,,,,,,,,,GOSP-155,<p>Zadanie gospodarstwa: Koszenie łąki. Sektor A2. Numer wewnętrzny GR-2026-0155.</p>,Anulowane,urgent,False,EPIK-MASZYNY,,"[""Pola""]",[],"{""Pole / sektor"": ""A2"", ""Godziny pracy"": 12, ""Pogoda OK"": true}"
work_item,Przegląd ciągnika #156,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-156,<p>Zadanie gospodarstwa: Przegląd ciągnika. Sektor B1. Numer wewnętrzny GR-2026-0156.</p>,Do zrobienia,high,False,EPIK-PASZE,,"[""Maszyny""]","[""maszyny@example.com""]","{""Pole / sektor"": ""B1"", ""Godziny pracy"": 1, ""Pogoda OK"": false}"
work_item,Wymiana oleju w kombajnie #157,,,,,,,,,,,,,,,,,,,,GOSP-157,<p>Zadanie gospodarstwa: Wymiana oleju w kombajnie. Sektor B2. Numer wewnętrzny GR-2026-0157.</p>,Zaplanowane,medium,False,EPIK-SIEW,,"[""Maszyny""]",[],"{""Pole / sektor"": ""B2"", ""Godziny pracy"": 2, ""Pogoda OK"": true}"
work_item,Awaria prasy belującej #158,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-158,<p>Zadanie gospodarstwa: Awaria prasy belującej. Sektor C1. Numer wewnętrzny GR-2026-0158.</p>,W toku,low,False,EPIK-NAWOZ,,"[""Maszyny""]",[],"{""Pole / sektor"": ""C1"", ""Godziny pracy"": 3, ""Pogoda OK"": false}"
work_item,Dojenie — kontrola aparatury #159,,,,,,,,,,,,,,,,,,,,GOSP-159,<p>Zadanie gospodarstwa: Dojenie — kontrola aparatury. Sektor Łąka N. Numer wewnętrzny GR-2026-0159.</p>,Oczekuje,none,False,EPIK-ZBIORY,,"[""Obora""]","[""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 4, ""Pogoda OK"": true}"
work_item,Szczepienie stada #160,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-160,<p>Zadanie gospodarstwa: Szczepienie stada. Sektor Obora. Numer wewnętrzny GR-2026-0160.</p>,Zakończone,urgent,False,EPIK-OBORA,,"[""Obora""]",[],"{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 5, ""Pogoda OK"": false}"
work_item,Załadunek kiszonki #161,,,,,,,,,,,,,,,,,,,,GOSP-161,<p>Zadanie gospodarstwa: Załadunek kiszonki. Sektor A1. Numer wewnętrzny GR-2026-0161.</p>,Anulowane,high,False,EPIK-MASZYNY,,"[""Pasze"", ""Pilne""]",[],"{""Pole / sektor"": ""A1"", ""Godziny pracy"": 6, ""Pogoda OK"": true}"
work_item,Inwentaryzacja magazynu pasz #162,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-162,<p>Zadanie gospodarstwa: Inwentaryzacja magazynu pasz. Sektor A2. Numer wewnętrzny GR-2026-0162.</p>,Do zrobienia,medium,False,EPIK-PASZE,,"[""Pasze""]","[""obora@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""A2"", ""Godziny pracy"": 7, ""Pogoda OK"": false}"
work_item,Kalibracja siewnika #163,,,,,,,,,,,,,,,,,,,,GOSP-163,<p>Zadanie gospodarstwa: Kalibracja siewnika. Sektor B1. Numer wewnętrzny GR-2026-0163.</p>,Zaplanowane,low,False,EPIK-SIEW,,"[""Maszyny""]",[],"{""Pole / sektor"": ""B1"", ""Godziny pracy"": 8, ""Pogoda OK"": true}"
work_item,Odchwaszczanie międzyrzędzi #164,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-164,<p>Zadanie gospodarstwa: Odchwaszczanie międzyrzędzi. Sektor B2. Numer wewnętrzny GR-2026-0164.</p>,W toku,none,False,EPIK-NAWOZ,,"[""Pola""]",[],"{""Pole / sektor"": ""B2"", ""Godziny pracy"": 9, ""Pogoda OK"": false}"
work_item,Transport obornika #165,,,,,,,,,,,,,,,,,,,,GOSP-165,<p>Zadanie gospodarstwa: Transport obornika. Sektor C1. Numer wewnętrzny GR-2026-0165.</p>,Oczekuje,urgent,False,EPIK-ZBIORY,Awaria,"[""Nawozy""]","[""agronom@example.com""]","{""Pole / sektor"": ""C1"", ""Godziny pracy"": 10, ""Pogoda OK"": true, ""Wpływ na produkcję"": ""Niski""}"
work_item,Orka pola #166,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-166,<p>Zadanie gospodarstwa: Orka pola. Sektor Łąka N. Numer wewnętrzny GR-2026-0166.</p>,Zakończone,high,False,EPIK-OBORA,,"[""Pola""]",[],"{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 11, ""Pogoda OK"": false}"
work_item,Siew pszenicy #167,,,,,,,,,,,,,,,,,,,,GOSP-167,<p>Zadanie gospodarstwa: Siew pszenicy. Sektor Obora. Numer wewnętrzny GR-2026-0167.</p>,Anulowane,medium,False,EPIK-MASZYNY,,"[""Pola""]",[],"{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 12, ""Pogoda OK"": true}"
work_item,Oprysk fungicydem #168,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-168,<p>Zadanie gospodarstwa: Oprysk fungicydem. Sektor A1. Numer wewnętrzny GR-2026-0168.</p>,Do zrobienia,low,False,EPIK-PASZE,,"[""Pola"", ""Pilne""]","[""pola@example.com""]","{""Pole / sektor"": ""A1"", ""Godziny pracy"": 1, ""Pogoda OK"": false}"
work_item,Rozsiew nawozu #169,,,,,,,,,,,,,,,,,,,,GOSP-169,<p>Zadanie gospodarstwa: Rozsiew nawozu. Sektor A2. Numer wewnętrzny GR-2026-0169.</p>,Zaplanowane,none,False,EPIK-SIEW,,"[""Nawozy""]",[],"{""Pole / sektor"": ""A2"", ""Godziny pracy"": 2, ""Pogoda OK"": true}"
work_item,Koszenie łąki #170,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-170,<p>Zadanie gospodarstwa: Koszenie łąki. Sektor B1. Numer wewnętrzny GR-2026-0170.</p>,W toku,urgent,False,EPIK-NAWOZ,,"[""Pola""]",[],"{""Pole / sektor"": ""B1"", ""Godziny pracy"": 3, ""Pogoda OK"": false}"
work_item,Przegląd ciągnika #171,,,,,,,,,,,,,,,,,,,,GOSP-171,<p>Zadanie gospodarstwa: Przegląd ciągnika. Sektor B2. Numer wewnętrzny GR-2026-0171.</p>,Oczekuje,high,False,EPIK-ZBIORY,,"[""Maszyny""]","[""maszyny@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""B2"", ""Godziny pracy"": 4, ""Pogoda OK"": true}"
work_item,Wymiana oleju w kombajnie #172,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-172,<p>Zadanie gospodarstwa: Wymiana oleju w kombajnie. Sektor C1. Numer wewnętrzny GR-2026-0172.</p>,Zakończone,medium,False,EPIK-OBORA,,"[""Maszyny""]",[],"{""Pole / sektor"": ""C1"", ""Godziny pracy"": 5, ""Pogoda OK"": false}"
work_item,Awaria prasy belującej #173,,,,,,,,,,,,,,,,,,,,GOSP-173,<p>Zadanie gospodarstwa: Awaria prasy belującej. Sektor Łąka N. Numer wewnętrzny GR-2026-0173.</p>,Anulowane,low,False,EPIK-MASZYNY,,"[""Maszyny""]",[],"{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 6, ""Pogoda OK"": true}"
work_item,Dojenie — kontrola aparatury #174,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-174,<p>Zadanie gospodarstwa: Dojenie — kontrola aparatury. Sektor Obora. Numer wewnętrzny GR-2026-0174.</p>,Do zrobienia,none,False,EPIK-PASZE,,"[""Obora""]","[""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 7, ""Pogoda OK"": false}"
work_item,Szczepienie stada #175,,,,,,,,,,,,,,,,,,,,GOSP-175,<p>Zadanie gospodarstwa: Szczepienie stada. Sektor A1. Numer wewnętrzny GR-2026-0175.</p>,Zaplanowane,urgent,False,EPIK-SIEW,,"[""Obora"", ""Pilne""]",[],"{""Pole / sektor"": ""A1"", ""Godziny pracy"": 8, ""Pogoda OK"": true}"
work_item,Załadunek kiszonki #176,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-176,<p>Zadanie gospodarstwa: Załadunek kiszonki. Sektor A2. Numer wewnętrzny GR-2026-0176.</p>,W toku,high,False,EPIK-NAWOZ,Awaria,"[""Pasze""]",[],"{""Pole / sektor"": ""A2"", ""Godziny pracy"": 9, ""Pogoda OK"": false, ""Wpływ na produkcję"": ""Wysoki""}"
work_item,Inwentaryzacja magazynu pasz #177,,,,,,,,,,,,,,,,,,,,GOSP-177,<p>Zadanie gospodarstwa: Inwentaryzacja magazynu pasz. Sektor B1. Numer wewnętrzny GR-2026-0177.</p>,Oczekuje,medium,False,EPIK-ZBIORY,,"[""Pasze""]","[""obora@example.com""]","{""Pole / sektor"": ""B1"", ""Godziny pracy"": 10, ""Pogoda OK"": true}"
work_item,Kalibracja siewnika #178,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-178,<p>Zadanie gospodarstwa: Kalibracja siewnika. Sektor B2. Numer wewnętrzny GR-2026-0178.</p>,Zakończone,low,False,EPIK-OBORA,,"[""Maszyny""]",[],"{""Pole / sektor"": ""B2"", ""Godziny pracy"": 11, ""Pogoda OK"": false}"
work_item,Odchwaszczanie międzyrzędzi #179,,,,,,,,,,,,,,,,,,,,GOSP-179,<p>Zadanie gospodarstwa: Odchwaszczanie międzyrzędzi. Sektor C1. Numer wewnętrzny GR-2026-0179.</p>,Anulowane,none,False,EPIK-MASZYNY,,"[""Pola""]",[],"{""Pole / sektor"": ""C1"", ""Godziny pracy"": 12, ""Pogoda OK"": true}"
work_item,Transport obornika #180,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-180,<p>Zadanie gospodarstwa: Transport obornika. Sektor Łąka N. Numer wewnętrzny GR-2026-0180.</p>,Do zrobienia,urgent,False,EPIK-PASZE,,"[""Nawozy""]","[""agronom@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 1, ""Pogoda OK"": false}"
work_item,Orka pola #181,,,,,,,,,,,,,,,,,,,,GOSP-181,<p>Zadanie gospodarstwa: Orka pola. Sektor Obora. Numer wewnętrzny GR-2026-0181.</p>,Zaplanowane,high,False,EPIK-SIEW,,"[""Pola""]",[],"{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 2, ""Pogoda OK"": true}"
work_item,Siew pszenicy #182,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-182,<p>Zadanie gospodarstwa: Siew pszenicy. Sektor A1. Numer wewnętrzny GR-2026-0182.</p>,W toku,medium,False,EPIK-NAWOZ,,"[""Pola"", ""Pilne""]",[],"{""Pole / sektor"": ""A1"", ""Godziny pracy"": 3, ""Pogoda OK"": false}"
work_item,Oprysk fungicydem #183,,,,,,,,,,,,,,,,,,,,GOSP-183,<p>Zadanie gospodarstwa: Oprysk fungicydem. Sektor A2. Numer wewnętrzny GR-2026-0183.</p>,Oczekuje,low,False,EPIK-ZBIORY,,"[""Pola""]","[""pola@example.com""]","{""Pole / sektor"": ""A2"", ""Godziny pracy"": 4, ""Pogoda OK"": true}"
work_item,Rozsiew nawozu #184,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-184,<p>Zadanie gospodarstwa: Rozsiew nawozu. Sektor B1. Numer wewnętrzny GR-2026-0184.</p>,Zakończone,none,False,EPIK-OBORA,,"[""Nawozy""]",[],"{""Pole / sektor"": ""B1"", ""Godziny pracy"": 5, ""Pogoda OK"": false}"
work_item,Koszenie łąki #185,,,,,,,,,,,,,,,,,,,,GOSP-185,<p>Zadanie gospodarstwa: Koszenie łąki. Sektor B2. Numer wewnętrzny GR-2026-0185.</p>,Anulowane,urgent,False,EPIK-MASZYNY,,"[""Pola""]",[],"{""Pole / sektor"": ""B2"", ""Godziny pracy"": 6, ""Pogoda OK"": true}"
work_item,Przegląd ciągnika #186,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-186,<p>Zadanie gospodarstwa: Przegląd ciągnika. Sektor C1. Numer wewnętrzny GR-2026-0186.</p>,Do zrobienia,high,False,EPIK-PASZE,,"[""Maszyny""]","[""maszyny@example.com""]","{""Pole / sektor"": ""C1"", ""Godziny pracy"": 7, ""Pogoda OK"": false}"
work_item,Wymiana oleju w kombajnie #187,,,,,,,,,,,,,,,,,,,,GOSP-187,<p>Zadanie gospodarstwa: Wymiana oleju w kombajnie. Sektor Łąka N. Numer wewnętrzny GR-2026-0187.</p>,Zaplanowane,medium,False,EPIK-SIEW,Awaria,"[""Maszyny""]",[],"{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 8, ""Pogoda OK"": true, ""Wpływ na produkcję"": ""Średni""}"
work_item,Awaria prasy belującej #188,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-188,<p>Zadanie gospodarstwa: Awaria prasy belującej. Sektor Obora. Numer wewnętrzny GR-2026-0188.</p>,W toku,low,False,EPIK-NAWOZ,,"[""Maszyny""]",[],"{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 9, ""Pogoda OK"": false}"
work_item,Dojenie — kontrola aparatury #189,,,,,,,,,,,,,,,,,,,,GOSP-189,<p>Zadanie gospodarstwa: Dojenie — kontrola aparatury. Sektor A1. Numer wewnętrzny GR-2026-0189.</p>,Oczekuje,none,False,EPIK-ZBIORY,,"[""Obora"", ""Pilne""]","[""nieistniejacy.rolnik@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""A1"", ""Godziny pracy"": 10, ""Pogoda OK"": true}"
work_item,Szczepienie stada #190,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-190,<p>Zadanie gospodarstwa: Szczepienie stada. Sektor A2. Numer wewnętrzny GR-2026-0190.</p>,Zakończone,urgent,False,EPIK-OBORA,,"[""Obora""]",[],"{""Pole / sektor"": ""A2"", ""Godziny pracy"": 11, ""Pogoda OK"": false}"
work_item,Załadunek kiszonki #191,,,,,,,,,,,,,,,,,,,,GOSP-191,<p>Zadanie gospodarstwa: Załadunek kiszonki. Sektor B1. Numer wewnętrzny GR-2026-0191.</p>,Anulowane,high,False,EPIK-MASZYNY,,"[""Pasze""]",[],"{""Pole / sektor"": ""B1"", ""Godziny pracy"": 12, ""Pogoda OK"": true}"
work_item,Inwentaryzacja magazynu pasz #192,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-192,<p>Zadanie gospodarstwa: Inwentaryzacja magazynu pasz. Sektor B2. Numer wewnętrzny GR-2026-0192.</p>,Do zrobienia,medium,False,EPIK-PASZE,,"[""Pasze""]","[""obora@example.com""]","{""Pole / sektor"": ""B2"", ""Godziny pracy"": 1, ""Pogoda OK"": false}"
work_item,Kalibracja siewnika #193,,,,,,,,,,,,,,,,,,,,GOSP-193,<p>Zadanie gospodarstwa: Kalibracja siewnika. Sektor C1. Numer wewnętrzny GR-2026-0193.</p>,Zaplanowane,low,False,EPIK-SIEW,,"[""Maszyny""]",[],"{""Pole / sektor"": ""C1"", ""Godziny pracy"": 2, ""Pogoda OK"": true}"
work_item,Odchwaszczanie międzyrzędzi #194,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-194,<p>Zadanie gospodarstwa: Odchwaszczanie międzyrzędzi. Sektor Łąka N. Numer wewnętrzny GR-2026-0194.</p>,W toku,none,False,EPIK-NAWOZ,,"[""Pola""]",[],"{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 3, ""Pogoda OK"": false}"
work_item,Transport obornika #195,,,,,,,,,,,,,,,,,,,,GOSP-195,<p>Zadanie gospodarstwa: Transport obornika. Sektor Obora. Numer wewnętrzny GR-2026-0195.</p>,Oczekuje,urgent,False,EPIK-ZBIORY,,"[""Nawozy""]","[""agronom@example.com""]","{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 4, ""Pogoda OK"": true}"
work_item,Orka pola #196,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-196,<p>Zadanie gospodarstwa: Orka pola. Sektor A1. Numer wewnętrzny GR-2026-0196.</p>,Zakończone,high,False,EPIK-OBORA,,"[""Pola"", ""Pilne""]",[],"{""Pole / sektor"": ""A1"", ""Godziny pracy"": 5, ""Pogoda OK"": false}"
work_item,Siew pszenicy #197,,,,,,,,,,,,,,,,,,,,GOSP-197,<p>Zadanie gospodarstwa: Siew pszenicy. Sektor A2. Numer wewnętrzny GR-2026-0197.</p>,Anulowane,medium,False,EPIK-MASZYNY,,"[""Pola""]",[],"{""Pole / sektor"": ""A2"", ""Godziny pracy"": 6, ""Pogoda OK"": true}"
